,DTP_1,DTS_1,GR_1,NPHI_1,RT_1,RHOB_1
4592,87.7298,159.8712,160.84277,0.20607312,4.571966,2.5798726
4593,87.36083,160.53893,156.28186,0.20426424,4.8042145,2.5760324
4594,88.36692,159.63809,162.9811,0.19861051,4.3820853,2.5712771
4595,86.63986,157.71552,158.22626,0.1828339,3.5634997,2.578481
4596,85.05711,158.44951,141.93471,0.18506388,3.4170718,2.5951762
4597,87.544395,161.91618,150.23463,0.20392579,3.3957999,2.5941198
4598,90.13687,164.68422,157.91295,0.21440881,3.3814,2.5845323
4599,90.30317,164.04016,155.68614,0.21595386,3.3619668,2.584928
4600,89.29935,162.42696,154.58783,0.21374166,3.3693714,2.585742
4601,88.44827,162.90033,149.0737,0.2069221,3.3804715,2.5826273
4602,90.117424,165.79066,145.95041,0.20579942,3.5104668,2.5678024
4603,93.20158,167.97345,148.84344,0.2118572,3.6786668,2.5586362
4604,94.30739,166.60768,149.56136,0.21430473,3.8110716,2.5678055
4605,92.249664,162.92192,153.97256,0.20925649,3.682157,2.579954
4606,89.123276,159.06735,156.02815,0.20335762,3.4790332,2.5971608
4607,87.570984,156.42871,151.24084,0.20325422,3.6445858,2.6057315
4608,86.8596,153.09286,161.96259,0.20294389,3.7483,2.6019626
4609,84.076324,150.47815,172.4135,0.19379556,3.7741501,2.6090426
4610,82.718636,148.8349,164.45967,0.18476942,3.8221998,2.613451
4611,81.86712,144.40663,156.36267,0.18091948,4.2909427,2.610347
4612,78.53287,139.06625,144.10028,0.16721445,4.3451285,2.6103938
4613,74.864494,136.85419,125.13185,0.1530511,4.3417335,2.6179614
4614,74.858765,140.45218,129.45526,0.15450113,5.611843,2.6255147
4615,78.755226,150.11871,142.71707,0.16963844,6.6602006,2.6148067
4616,85.87748,160.76132,151.39925,0.19913884,6.7147336,2.591971
4617,92.97047,161.11525,163.29343,0.21613334,5.8783336,2.5661366
4618,90.33753,153.44926,165.48926,0.20280999,4.3406434,2.575476
4619,83.18516,146.80482,160.47774,0.1858121,3.382686,2.6074548
4620,80.61784,144.35684,152.5877,0.18114296,3.5659666,2.617146
4621,80.40471,147.52583,144.75844,0.18417148,4.5028,2.6160426
4622,82.15639,155.02187,144.82143,0.19109833,5.473214,2.610458
4623,87.925415,168.10287,149.21425,0.20845589,5.0702834,2.5895865
4624,94.59404,174.71094,150.89017,0.22572,3.7057164,2.557046
4625,97.29654,172.85707,151.17862,0.226263,3.262343,2.5416214
4626,94.85719,168.81921,146.09476,0.21540557,3.2544858,2.5623746
4627,91.74124,166.2068,147.39552,0.21206,3.9238002,2.579986
4628,92.46247,167.03885,150.54446,0.21629734,6.344829,2.5758507
4629,93.396065,168.69833,147.07375,0.21164449,7.0658712,2.5715718
4630,94.22771,172.30338,146.6918,0.2112325,5.75065,2.5604863
4631,98.53121,177.25462,148.55956,0.22428708,4.9188333,2.5432818
4632,102.819305,179.09903,155.53479,0.23677053,4.1365714,2.5242836
4633,102.29399,178.54367,162.2591,0.23620352,3.6879714,2.528188
4634,99.24896,177.302,161.74594,0.23285191,3.236267,2.550832
4635,98.019226,167.93422,163.20438,0.23972234,3.0943832,2.561949
4636,91.579735,156.71645,162.118,0.2266737,3.2355287,2.5822053
4637,84.40526,157.13449,153.47023,0.19908503,3.446957,2.6104133
4638,84.12457,164.21364,152.10825,0.18522626,3.8508167,2.6187332
4639,93.567055,157.78383,171.26385,0.21268842,4.3089566,2.575328
4640,92.928894,145.26167,176.68414,0.21618474,4.764643,2.5619638
4641,79.55294,138.1365,154.37447,0.18548167,5.3371663,2.6018984
4642,72.28513,139.76811,128.63792,0.16777061,4.9020996,2.6344984
4643,76.179016,147.07242,132.96489,0.16320106,5.4919853,2.620594
4644,82.42346,152.13399,149.76505,0.16854577,7.7260137,2.6007266
4645,86.87658,149.05084,164.66425,0.18558165,7.0786996,2.5873146
4646,85.78649,129.95172,162.27606,0.19508442,4.3707285,2.581254
4647,76.53579,113.2235,126.65368,0.14131209,3.8884428,2.6326625
4650,79.74931,154.06538,128.05603,0.14120209,13.043215,2.629488
4651,88.36146,163.89052,154.79633,0.19236098,12.029586,2.5894647
4652,91.36248,165.58783,156.30356,0.21301235,4.2972665,2.584955
4653,90.78743,164.7213,158.24318,0.21127,3.4670002,2.5832644
4654,88.39741,164.88779,158.85541,0.2002737,3.164286,2.5895898
4655,87.09376,164.35632,167.08368,0.20471275,2.9529335,2.5821617
4656,85.59373,161.13022,169.99156,0.20837295,3.4133499,2.5737398
4657,84.876656,154.27542,158.14178,0.19988748,3.2824714,2.5833097
4658,82.47371,149.00612,147.60344,0.18542786,3.265814,2.5951009
4659,81.26298,143.705,144.11826,0.17248945,3.5648,2.6044908
4660,80.40094,141.5269,142.5555,0.17791705,3.993,2.6077511
4661,77.53717,149.71693,131.67363,0.17323151,4.382672,2.61655
4662,83.662285,157.31522,141.66301,0.18222001,4.547714,2.5961018
4663,83.58578,158.58974,150.4693,0.19792722,5.69605,2.5926583
4666,86.66836,167.29276,150.72447,0.16806412,14.242551,2.614088
4667,92.00552,167.02585,168.99466,0.213505,17.3871,2.5850654
4668,89.57835,161.1746,164.25699,0.2180042,6.944915,2.583086
4669,86.48159,158.95439,152.58688,0.20625317,3.5483003,2.591053
4670,86.38832,162.09723,122.532,0.19724749,3.0387669,2.59511
4671,90.496254,166.55254,148.77794,0.21264651,3.415086,2.5792496
4672,92.4035,168.45206,185.88016,0.22471318,3.614943,2.5765948
4673,91.11971,167.58669,186.51767,0.22668,3.1999,2.5802834
4674,88.78417,166.30312,163.22823,0.2160025,3.0143335,2.5834332
4675,89.350174,168.00853,156.46677,0.20913553,3.2546997,2.5884764
4676,92.510666,167.16147,167.37212,0.21899314,3.514614,2.5889056
4677,92.417274,160.03075,162.50586,0.22501294,3.4684165,2.5809531
4678,84.37978,155.62376,143.28798,0.18798056,3.0425427,2.594084
4679,82.16285,159.1423,146.3607,0.18579651,2.902143,2.602218
4680,87.19681,164.86942,151.21959,0.2143306,3.708617,2.5713193
4681,89.72099,169.1302,148.44595,0.21561116,4.1519666,2.5545988
4682,93.76529,167.78725,154.11256,0.22532946,3.4209573,2.5525236
4683,92.38103,161.13881,157.20792,0.22516,3.0679286,2.576997
4684,85.67999,155.18689,153.3875,0.20541587,2.938,2.6215532
4685,83.54971,153.87312,146.1491,0.1888505,3.1523001,2.6240516
4686,83.8665,156.36185,143.2744,0.18853167,3.7071002,2.632874
4687,86.10721,159.67426,143.10594,0.19352333,3.9844332,2.6454964
4688,89.11873,161.08347,150.88628,0.20481293,3.7060502,2.6115642
4689,88.42933,161.39893,153.6525,0.20785052,3.7489283,2.5778167
4690,87.16973,162.23233,157.58644,0.2077411,3.8302002,2.557893
4691,88.50484,164.17389,165.63716,0.2141711,3.8072166,2.5320966
4692,90.69498,164.58017,164.22874,0.21768,3.6179836,2.543686
4693,89.4834,166.24573,158.02985,0.21841998,3.6772287,2.580154
4694,89.14531,170.3638,157.67168,0.21791525,4.4468856,2.5538158
4695,93.2782,172.36206,150.68243,0.22018503,5.6326165,2.512906
4696,93.95088,167.49608,161.47289,0.21568316,5.4471564,2.5547724
4697,90.722305,156.77557,177.53053,0.2035,5.036143,2.5775163
4698,83.97644,140.20164,164.53117,0.1678394,4.410583,2.5875385
4699,67.93906,124.867485,120.27033,0.09327945,3.5078332,2.635911
4703,83.93133,155.24011,141.2267,0.18429,22.44923,2.6211617
4704,91.13677,164.27808,147.12216,0.20659737,16.03,2.590365
4705,90.88815,163.78014,147.98271,0.2023711,4.3852997,2.5928304
4706,89.27155,156.77464,149.41838,0.20245941,2.9774501,2.6049416
4707,83.45629,151.65244,148.80203,0.1959725,3.0294285,2.61389
4708,81.3279,152.44293,147.33827,0.19311422,3.3707569,2.6173298
4709,84.292175,157.73607,149.54352,0.20495723,3.8706005,2.6069238
4710,87.165184,161.82283,155.56485,0.21712314,3.832886,2.6078517
4711,88.23126,163.9719,158.73215,0.22189803,3.416057,2.5936313
4712,88.3904,168.67209,160.5609,0.22379355,2.9036334,2.5474732
4713,91.407936,175.86823,162.01085,0.23106773,2.8066165,2.5545912
4714,96.21289,180.85707,164.66191,0.24184525,2.9454713,2.5549772
4715,96.80315,179.65376,165.82126,0.244615,3.0319715,2.5286446
4716,94.14745,174.33487,168.0544,0.2386041,2.898517,2.554531
4717,90.7101,169.56749,158.9844,0.22429302,2.668043,2.6047862
4718,89.22543,168.27893,157.23836,0.21686208,2.8294284,2.594788
4719,90.24235,168.96732,167.50725,0.221995,3.046767,2.5349066
4720,90.08187,172.16917,160.00055,0.22839235,2.91545,2.5459754
4721,80.71084,177.24663,128.4819,0.20321397,2.6262,2.5696263
4722,82.14188,180.77286,129.1274,0.21219844,2.6364858,2.5562415
4723,93.97228,183.0522,152.60219,0.252035,4.3870664,2.5655756
4724,97.46748,183.24902,155.43584,0.26063126,4.3913665,2.5558496
4726,96.17187,176.12106,164.71661,0.25000945,3.0855715,2.5345075
4727,91.91061,166.53171,167.45724,0.22724059,3.5355332,2.569994
4728,88.51041,155.87187,170.96407,0.2105437,4.1914,2.5896115
4729,83.75979,148.05649,165.0876,0.19054501,4.255429,2.598946
4730,78.38479,143.48727,151.49603,0.16692689,4.0152497,2.6137917
4731,77.870514,140.40811,150.17352,0.1616231,5.0220833,2.6161032
4732,77.316795,136.1223,151.14441,0.16153611,6.381171,2.6152837
4733,73.200485,136.15869,138.3293,0.16078648,6.7333717,2.6362774
4734,73.11766,143.31335,128.17992,0.16318117,7.0311,2.6441383
4735,81.390205,153.77023,138.8424,0.1741237,7.978614,2.6194427
4736,86.08948,160.35304,151.54448,0.18889889,7.620629,2.6048467
4737,87.22614,163.20404,148.05968,0.19543001,5.4072,2.6043704
4738,88.75017,164.25015,143.3995,0.19950646,3.7300336,2.6028893
4739,90.069496,163.52373,149.8586,0.19916248,3.3102286,2.5892544
4740,88.69222,160.6223,149.14339,0.1938242,3.2804,2.5893412
4741,87.36157,155.24551,155.61292,0.19308442,3.2068331,2.589446
4742,84.33382,152.78438,157.74837,0.17374845,3.2391856,2.595603
4743,84.4737,151.9014,153.45305,0.16776851,3.5793,2.5990672
4744,87.37443,146.8034,162.90608,0.19104294,4.48735,2.5823784
4745,82.20024,138.91217,158.24684,0.18981166,4.34135,2.5901365
4746,73.05843,137.91437,125.62103,0.15934576,3.5068858,2.6378129
4747,73.194954,144.91922,118.58364,0.1540815,3.940543,2.6535206
4748,83.785446,152.66321,151.2585,0.18635355,7.867733,2.6099343
4749,87.27474,153.96413,173.58127,0.19907501,9.134767,2.5809128
4750,83.46745,152.62419,176.06345,0.18637578,5.0869856,2.5923777
4751,82.37444,153.96193,173.01917,0.18296948,3.8870282,2.6027026
4752,84.463684,157.6913,164.72173,0.19332236,4.580983,2.5990648
4753,86.668594,158.84796,180.64128,0.2029505,4.3920856,2.5949023
4754,85.71145,161.16638,189.58258,0.20448579,3.7449288,2.598138
4755,86.230995,168.79947,184.55717,0.21232887,3.601817,2.5914106
4756,91.90173,173.7425,184.1537,0.23310648,4.4284997,2.5698996
4757,94.476364,170.83797,165.31078,0.2348785,4.5735,2.5885305
4758,91.54369,164.87038,155.59416,0.21973105,3.8884714,2.61455
4759,88.76662,159.21701,151.50696,0.22040112,3.0702667,2.6089103
4760,87.00846,156.28967,148.58777,0.21712054,2.9262288,2.6142442
4761,85.04201,154.13454,143.3478,0.19057448,2.9303,2.6166441
4762,83.26959,153.63974,152.75226,0.17485763,3.3702166,2.5973034
4763,83.40878,156.67627,170.17291,0.186505,3.5580165,2.5956416
4764,86.34747,164.44492,174.42482,0.19854315,3.5348856,2.5736082
4765,91.15232,170.50534,168.44421,0.21260002,3.579243,2.5352514
4766,94.760056,168.83788,158.51573,0.22484055,3.23835,2.5692348
4767,88.64585,165.55331,162.00272,0.21784253,2.8489857,2.6151283
4768,83.77895,169.23561,169.84258,0.19473684,2.6078002,2.5969296
4769,90.33093,176.6526,174.00946,0.20653333,2.6443331,2.529444
4770,98.79409,179.75279,165.73322,0.23619236,3.7537167,2.4859936
4771,97.07353,168.3706,152.8782,0.23170352,3.5010717,2.530541
4772,92.65835,151.99994,157.17598,0.22086474,2.4775429,2.5602162
4773,85.915855,138.96861,166.1145,0.18331778,2.4592998,2.5692968
4774,79.71575,133.00461,152.22908,0.15470843,3.426357,2.6272779
4775,75.87627,131.43216,139.64523,0.146911,6.2193427,2.6520207
4776,72.48219,131.97028,136.64449,0.13257061,10.157416,2.6282995
4777,73.282326,134.59213,132.44482,0.1321978,11.2826,2.6259189
4778,76.4809,139.72577,131.61386,0.14880686,10.1275425,2.627063
4779,80.60989,145.63684,138.38571,0.16784549,8.512543,2.611491
4780,84.77643,151.92343,147.21504,0.18422706,7.0489335,2.585975
4781,84.718346,157.72508,146.88127,0.18935278,5.7625003,2.5925074
4782,86.11131,170.9287,149.63713,0.20021945,4.3143144,2.5652885
4783,93.67418,184.49858,170.67079,0.23147449,3.9169574,2.505196
4785,98.94701,167.70944,130.57639,0.242569,2.9497857,2.5769575
4786,92.259544,158.19014,103.36363,0.21895365,2.6358283,2.583317
4787,83.432076,160.2346,96.22473,0.20271666,2.4894,2.503324
4788,86.67598,164.04112,100.46464,0.22431175,3.1339169,2.5062087
4789,91.566025,165.6659,106.54607,0.22688802,4.6097426,2.612905
4790,80.53931,166.89075,110.42383,0.17844264,4.373771,2.670672
4791,70.84749,168.34991,121.098724,0.16890389,3.2604,2.6220534
4792,84.470085,166.76433,137.12166,0.2139821,8.384743,2.5958202
4793,92.1051,162.87314,143.42271,0.22376001,9.2032995,2.6127331
4794,87.5703,162.84792,145.37929,0.2173806,4.014467,2.6033642
4795,86.51657,176.56537,149.27594,0.24078666,2.9185667,2.5546565
4796,94.40678,190.4373,153.05849,0.25645107,3.3862,2.5215836
4801,97.29617,160.32826,157.84186,0.24848557,3.0582,2.4244218
4802,88.14433,150.52899,154.37038,0.21074235,2.8220003,2.4410632
4803,77.238625,141.45999,142.62091,0.1798945,3.1062999,2.51798
4804,71.28014,138.57768,110.69679,0.15206367,4.659757,2.5502238
4805,74.55255,142.52905,104.57248,0.1378539,6.5463166,2.5564597
4806,82.48041,147.61583,141.13507,0.16252999,9.4714,2.5672302
4807,85.26756,153.0923,154.04376,0.18599102,9.595215,2.5747879
4808,86.94995,157.06413,159.25746,0.20700526,8.154857,2.574589
4809,88.27824,159.40248,156.92816,0.21695998,7.35005,2.578078
4810,86.74904,164.0613,150.86256,0.20365053,5.1725426,2.5919857
4811,90.453415,169.64117,157.9656,0.2112525,4.327971,2.5858188
4812,94.111145,172.59987,166.81236,0.23262237,4.03475,2.562941
4813,91.160995,171.59111,165.27486,0.2336661,3.6737165,2.5648954
4814,90.56192,170.15758,168.75992,0.22660843,3.9175143,2.5774355
4815,90.87888,167.94948,171.5922,0.22851749,4.6132574,2.5828264
4816,90.299965,163.77632,168.0342,0.22729234,4.1499,2.5914187
4817,88.38277,161.11482,159.70963,0.21457902,3.261957,2.5991766
4818,87.68376,160.89172,155.59355,0.21197422,3.401257,2.5949192
4819,89.18997,159.52155,156.03958,0.2151522,3.8991165,2.5832605
4820,88.555885,155.39977,150.91513,0.20593353,3.9756832,2.5853786
4821,84.50673,151.09073,146.98694,0.184802,3.638457,2.5984862
4822,83.044235,149.40338,147.39001,0.17852053,3.5591857,2.602733
4823,83.79903,149.02821,142.43617,0.18126112,3.8364668,2.5985384
4824,83.05272,148.72585,149.2643,0.17788896,3.991957,2.597976
4825,82.63881,149.4183,146.23706,0.17739701,3.8996427,2.6043983
4826,83.349976,152.58925,142.90775,0.18428116,3.8125334,2.605384
4827,84.753006,158.76709,154.5043,0.19427723,3.8521001,2.588474
4828,88.42412,165.44725,154.27562,0.20991264,3.7497857,2.561805
4829,91.742226,168.02841,148.51419,0.220995,3.621157,2.554013
4830,91.86641,168.55788,152.32645,0.22164823,3.254,2.5614524
4831,90.7749,168.658,141.16173,0.21946302,3.4163,2.5904872
4832,91.573875,167.76793,116.122185,0.21769418,4.0855856,2.5990186
4833,91.37979,165.33084,100.96241,0.20853001,4.43495,2.5806334
4834,89.155334,163.46254,93.06792,0.20197472,4.03545,2.5857255
4835,88.64665,162.95996,124.88696,0.203697,3.4863284,2.5837939
4836,89.65634,162.00584,231.85161,0.20418894,3.2081144,2.5832348
4838,86.94761,156.09761,265.33606,0.19457763,3.0649002,2.6047058
4839,85.376656,153.83792,151.17444,0.1850765,3.2492,2.6016135
4840,85.0918,152.42932,129.48564,0.18463264,3.5157857,2.602503
4841,83.84845,153.50952,134.69427,0.18833722,3.7136002,2.6108499
4842,84.36084,157.58775,136.91573,0.19903632,3.8002002,2.604621
4843,87.60195,160.79568,141.47214,0.20550701,4.088843,2.5940378
4844,89.39302,162.85654,145.34479,0.20349294,4.0385165,2.5961318
4845,89.182915,162.10873,143.2359,0.20359056,3.3495665,2.592046
4846,89.61517,158.43721,141.47392,0.19820315,3.1755288,2.5824509
4847,87.201294,153.97638,137.4785,0.18517847,3.2667286,2.5836062
4848,83.580956,150.55164,134.1563,0.17390764,3.5400498,2.594477
4849,83.88817,148.04466,136.19444,0.17310551,4.0749855,2.598236
4850,82.83298,144.34016,134.92395,0.16617684,4.338386,2.5888736
4851,78.98674,140.47319,126.66295,0.15490001,4.213183,2.5895991
4852,78.060524,140.18393,121.30065,0.1533994,4.41325,2.5981991
4853,79.67472,141.82315,129.76512,0.15670551,5.474514,2.5805628
4854,80.7562,141.96098,137.65738,0.15648316,5.8415856,2.5899277
4855,80.06412,140.54088,135.53336,0.15027833,5.5000496,2.639081
4856,78.4499,139.20071,128.33711,0.1456463,5.221914,2.638532
4857,78.012794,139.63768,124.96993,0.14519952,5.4202857,2.6140242
4858,78.40596,141.75896,125.76558,0.14598824,5.920733,2.6013427
4859,80.32754,143.87326,129.70515,0.15009055,6.081033,2.5973043
4860,81.76886,145.59143,132.68404,0.15446684,5.904371,2.5995197
4861,82.07133,147.57536,124.04401,0.1597835,5.5203137,2.599732
4862,82.56257,152.89813,129.99391,0.1710753,5.2684665,2.5971074
4863,86.59538,163.48709,153.16164,0.185537,5.0723143,2.5825226
4864,92.143166,165.6226,154.35446,0.20322633,4.662214,2.564103
4865,95.42431,154.24701,154.25262,0.21573502,3.91735,2.5515516
4866,88.13653,142.79623,161.77621,0.2026112,3.0032332,2.5837116
4867,73.83079,138.16296,134.19139,0.1698925,2.6637285,2.6617036
4868,72.10071,140.81728,118.70947,0.16194737,3.550357,2.668946
4869,81.408226,148.28177,135.14972,0.18622226,6.0337663,2.6095512
4870,86.55467,153.43994,138.27788,0.19486059,6.1637836,2.5814307
4871,86.792465,156.32394,135.7921,0.185773,4.5043573,2.5801873
4872,87.79983,157.6236,135.72342,0.18772262,4.1602,2.576409
4873,88.96457,156.9042,139.23853,0.19694667,4.09465,2.5724561
4874,87.60308,152.34851,141.32008,0.19160528,3.910414,2.582147
4875,84.164955,145.87883,133.08914,0.1729165,3.7917426,2.5941403
4876,79.214096,139.24207,118.1314,0.15076353,3.8597667,2.6028914
4877,76.889046,137.44981,118.01599,0.14208224,4.4602504,2.6125877
4878,78.223816,138.35022,119.20229,0.14810318,5.7860146,2.616469
4879,79.191086,139.22368,120.53947,0.15135549,6.315757,2.6130738
4880,78.836006,140.61993,130.41435,0.14940588,5.9926167,2.6073523
4881,80.084915,143.99121,130.69893,0.15449649,5.7933855,2.5994413
4882,82.56521,149.1194,126.9625,0.16441949,5.960157,2.5956657
4883,85.67305,159.76173,130.15717,0.17587176,5.8173504,2.5804927
4884,95.14705,173.83292,137.91272,0.20091565,5.2822833,2.545078
4885,104.69435,177.96701,147.04706,0.21923502,4.678857,2.5268073
4886,102.67768,171.06027,149.17244,0.21809527,3.9104142,2.5432715
4887,93.50431,158.67903,143.26218,0.19974612,3.1991498,2.5743034
4888,86.67593,147.95073,134.8956,0.17659576,3.1112573,2.5948296
4889,80.64709,142.95323,122.707436,0.15471096,3.2520142,2.6162143
4890,77.31375,147.9812,114.14848,0.14313178,3.9747,2.6290913
4891,83.43497,157.23535,125.23447,0.17118,5.2828336,2.6063833
4892,89.87113,164.77536,139.76978,0.19968474,6.0177712,2.5811775
4893,91.41432,170.78012,144.96593,0.20824401,4.8905425,2.5657384
4894,95.63413,173.63391,153.35843,0.2207753,3.3286164,2.552487
4895,97.52283,167.46997,154.36844,0.22090556,3.2077668,2.5595806
4896,92.47908,157.94746,139.26878,0.20497261,3.0028431,2.574685
4897,88.80181,152.26744,135.03676,0.195822,3.1167855,2.5796244
4898,85.54004,147.0444,138.62947,0.17832883,3.6902,2.5802257
4899,82.02634,142.79442,135.27676,0.1617175,4.315557,2.5814843
4900,80.531555,139.87918,133.67496,0.15854158,5.0490427,2.5864909
4901,79.29112,138.88531,138.94078,0.15991944,5.6570168,2.5956297
4902,78.75809,140.24844,140.68056,0.17136705,5.7645497,2.5952313
4903,78.94713,141.26508,136.86208,0.1754385,6.2733717,2.593402
4904,79.35833,140.87292,127.15798,0.16445842,6.070343,2.599921
4905,79.244354,140.03656,122.51842,0.15544167,5.2637167,2.6033957
4906,79.53427,140.1533,123.557976,0.15414473,5.267357,2.595929
4907,79.76752,140.07587,121.47787,0.149529,5.5611715,2.5896122
4908,79.961914,137.31906,122.251205,0.14612295,5.635433,2.5852559
4909,77.4527,132.99847,118.224396,0.13330725,5.557383,2.5967853
4910,74.14138,130.56064,118.631004,0.12071894,5.7193,2.6059792
4911,73.84063,130.60823,122.07426,0.12333602,6.6489573,2.6005652
4912,74.5647,133.94095,108.00295,0.12759529,7.822516,2.5987759
4913,76.84565,142.65092,113.89607,0.1558365,7.6218567,2.5868878
4914,83.57833,147.97713,139.59595,0.18963686,7.3958564,2.567765
4915,86.45993,144.30634,140.85127,0.18539444,6.6438003,2.5712595
4916,79.787766,137.31609,123.6042,0.1458906,5.2805166,2.5881782
4917,76.15241,133.21048,120.85628,0.126439,5.2653427,2.5982008
4918,75.45674,132.27817,122.56973,0.12287578,6.514,2.605934
4919,75.15125,132.91496,122.53568,0.124730006,7.5607667,2.6087923
4920,75.70147,135.78186,118.16103,0.13287368,7.988086,2.6076295
4921,77.7197,140.1771,120.42633,0.1515745,8.058871,2.5958822
4922,81.11845,146.25722,131.87001,0.16991885,7.6281,2.5827718
4923,83.585785,150.52203,133.83002,0.17021555,7.1803327,2.5777688
4924,86.89456,147.07141,133.48956,0.17429261,6.644956,2.5692136
4925,84.33396,139.05759,126.86986,0.15559201,6.593057,2.5833416
4926,76.56078,132.62097,112.71032,0.120051764,6.2872663,2.612267
4927,74.463264,131.8828,107.38821,0.11502722,6.1251006,2.6190956
4928,75.2667,136.07759,113.38063,0.12330684,7.7775292,2.616572
4929,78.42562,141.59213,123.16927,0.13944201,8.5012,2.5985541
4930,84.54657,140.15002,129.47493,0.16236469,7.8926997,2.567314
4931,79.691666,128.9382,122.27846,0.15827699,6.3380713,2.616012
4935,83.21135,142.98656,127.78286,0.16545151,21.314342,2.585258
4936,83.69208,146.70294,128.48988,0.16784632,15.899872,2.573831
4937,82.221054,147.13316,130.15245,0.16443445,8.50025,2.5883863
4938,83.71026,149.31445,121.409836,0.1753479,8.943628,2.5789654
4939,86.111595,149.28198,118.33958,0.17865051,9.127929,2.5595489
4940,85.043884,146.37079,135.23276,0.16513176,8.711017,2.5808995
4941,81.72914,145.60861,137.62062,0.1570661,8.122967,2.6209738
4942,83.093925,147.1042,131.5732,0.16771159,7.7885003,2.6112125
4943,84.27316,146.79492,134.8873,0.17357147,7.266772,2.6030965
4944,82.57571,144.30846,131.05359,0.17170763,7.682367,2.618986
4945,80.30576,145.80109,127.51908,0.171178,10.356915,2.6173348
4946,81.6141,154.09596,130.19002,0.17514421,10.923058,2.5698009
4947,90.72599,165.73918,142.73337,0.19291665,9.823167,2.5011635
4948,96.5585,170.83005,151.25403,0.20900004,8.07825,2.511286
4949,95.67262,168.66501,149.99673,0.21529898,5.1284432,2.5534616
4950,93.73095,166.59492,144.29486,0.2163042,4.251428,2.5622048
4951,91.65292,168.2343,144.45267,0.21614778,4.2906003,2.5805514
4952,94.3588,170.99681,149.59209,0.22625266,4.4175143,2.5755258
4953,96.29129,172.08221,156.77577,0.2290065,4.577315,2.5592315
4954,95.45834,171.54405,185.45264,0.22349831,4.7403426,2.558363
4955,95.19222,170.35379,169.60065,0.22743279,5.03735,2.5577326
4956,94.54199,168.81824,111.512596,0.2229879,5.0905566,2.5551777
4957,92.86087,170.62204,86.4555,0.215658,4.949486,2.5569587
4958,84.115135,173.7323,71.16744,0.18526645,4.6261663,2.6193042
4959,82.219025,170.81268,74.97963,0.1707461,4.24575,2.6363592
4960,91.474915,165.42688,87.96173,0.1959805,6.375614,2.5725315
4961,93.35519,162.31958,92.383255,0.207244,6.9433,2.555281
4962,90.22092,160.99356,106.681335,0.20034413,4.9707336,2.5652788
4963,90.94523,162.46844,124.07094,0.19987099,4.2023854,2.5605338
4964,88.0794,166.04907,130.43315,0.2048621,3.854014,2.5770147
4965,78.70002,168.37756,133.50037,0.1996722,3.3453667,2.6406584
4966,81.49673,165.94405,134.4504,0.18014586,3.6435997,2.6282902
4967,91.081856,163.04398,135.43898,0.16972852,5.5731,2.5683322
4968,91.58664,161.71912,136.74712,0.1730821,5.174843,2.5628974
4969,90.17813,160.1465,139.81404,0.17190112,3.19765,2.5629606
4970,89.95496,157.9,139.18184,0.17031737,3.308143,2.5657084
4971,88.933975,154.8239,137.5335,0.1711385,3.4703288,2.571866
4972,87.42682,148.92513,135.20709,0.17176999,3.5362833,2.5814373
4973,83.3552,144.24606,128.81001,0.16880554,3.82565,2.5732164
4974,79.557976,143.94527,126.82985,0.16866839,3.9444714,2.5298648
4975,81.41539,146.01889,131.07993,0.17351401,4.575457,2.50011
4976,84.28302,148.0492,137.0479,0.18032706,4.974183,2.4985487
4977,83.07421,150.85847,134.94173,0.18010601,4.1835713,2.5261912
4978,84.94541,155.57332,136.61511,0.18575053,4.0877576,2.5583103
4979,89.82598,160.75719,142.84996,0.2010439,4.4968,2.5768614
4980,92.76345,160.26978,146.91553,0.21242763,4.1108165,2.5776222
4981,89.186905,155.9845,140.77068,0.20075099,3.6669145,2.5909865
4982,84.376724,155.93155,133.5547,0.18131419,3.5497286,2.6005766
4983,87.11422,161.24188,141.12605,0.18870668,3.5062835,2.5818994
4984,92.59436,163.36237,152.94878,0.2092635,4.3544497,2.5569606
4985,92.28485,154.42285,140.38669,0.20886752,4.1018715,2.560617
4986,87.18727,146.52466,115.28831,0.19306685,3.300471,2.5732262
4987,82.48383,144.7461,137.60344,0.1719761,3.3560333,2.5773783
4988,83.36926,146.79265,179.22002,0.17449369,4.8335853,2.583816
4989,85.209526,149.557,149.17375,0.18375349,5.566071,2.5825753
4990,86.70575,152.39197,100.00747,0.18756057,5.189117,2.5697713
4991,88.25196,155.0435,90.2388,0.18771777,4.8462834,2.5642133
4992,89.14988,158.37874,87.803116,0.18993582,4.6384,2.5695257
4993,91.79144,157.46669,91.180046,0.2010235,4.4897,2.559834
4994,91.27058,151.19774,96.11552,0.20521879,4.2749166,2.5503752
4995,84.28429,146.83397,110.61873,0.1869795,3.8502715,2.575913
4996,82.97642,147.35086,129.15668,0.17729633,3.6567142,2.5823271
4997,84.32927,151.63284,140.00299,0.17690945,3.7059166,2.5747502
4998,86.41286,155.76442,141.32356,0.17769352,3.6953335,2.5627277
4999,89.322105,157.6262,145.55428,0.19593951,3.6928144,2.572561
5000,88.89229,157.60915,150.88383,0.20947844,3.6858428,2.5874841
5001,87.94981,156.8014,162.65155,0.2075139,3.67075,2.582174
5002,87.869156,157.14693,176.1812,0.2069658,3.6522713,2.580385
5003,87.94033,159.23386,153.9796,0.21038099,3.6334,2.5767148
5004,89.84172,162.61095,109.90597,0.20870472,3.6031666,2.5747318
